PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
720,0,3,"Johnson, Mr. Malkolm Joackim",1,0.27961181545932834,0,0,347062,-0.4918744606632361,,2
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",0,-1.7953339542155335,0,1,248727,0.016023023618325298,,2
722,0,3,"Jensen, Mr. Svend Lauritz",1,-0.9499856776813305,1,0,350048,-0.5063875431873253,,2
723,0,2,"Gillespie, Mr. William Henry",1,0.35646165878061953,0,0,12233,-0.3866707201133388,,2
724,0,2,"Hodges, Mr. Henry Price",1,1.5860591519212783,0,0,250643,-0.3866707201133388,,2
725,1,1,"Chambers, Mr. Norman Campbell",1,-0.1814872444684187,1,0,113806,0.4207302360686478,E8,2
726,0,3,"Oreskovic, Mr. Luka",1,-0.719436147717457,0,0,315094,-0.47400492578514347,,2
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,0.04906228549545483,3,0,31027,-0.22559322262067316,,2
728,1,3,"Mannion, Miss. Margareth",0,-0.10463740114712752,0,0,36866,-0.4926295114327329,,1
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",1,-0.33518693111100106,1,0,236853,-0.12491978668775715,,2
730,0,3,"Ilmakangas, Miss. Pieta Sofia",0,-0.33518693111100106,1,0,STON/O2. 3101271,-0.4888542575852486,,2
731,1,1,"Allen, Miss. Elisabeth Walton",0,-0.027787557825836348,0,0,24160,3.6067927997556075,B5,2
732,0,3,"Hassan, Mr. Houssein G N",1,-1.4110847376090776,0,0,2699,-0.2701412180209885,,0
733,0,2,"Knight, Mr. Robert J",1,-0.10463740114712752,0,0,239855,-0.6484216535389205,,2
734,0,2,"Berriman, Mr. William John",1,-0.48888661775358344,0,0,28425,-0.3866707201133388,,2
735,0,2,"Troupiansky, Mr. Moses Aaron",1,-0.48888661775358344,0,0,233639,-0.3866707201133388,,2
736,0,3,"Williams, Mr. Leslie",1,-0.06621247948648194,0,0,54636,-0.32425318983493084,,2
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",0,1.432359465278696,1,3,W./C. 6608,0.04370821849987721,,2
738,1,1,"Lesurer, Mr. Gustave J",1,0.4333115021019107,0,0,PC 17755,9.667166525013505,B101,0
739,0,3,"Ivanoff, Mr. Kanio",1,-0.10463740114712752,0,0,349201,-0.4894421904510968,,2
740,0,3,"Nankoff, Mr. Minko",1,-0.10463740114712752,0,0,349218,-0.4894421904510968,,2
741,1,1,"Hawksford, Mr. Walter James",1,-0.10463740114712752,0,0,16988,-0.04438103794142432,D45,2
742,0,1,"Cavendish, Mr. Tyrell William",1,0.5101613454232019,1,0,19877,0.9391984311231651,C46,2
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",0,-0.6425863043961658,2,2,PC 17608,4.634416897040849,B57 B59 B63 B66,0
744,0,3,"McNamee, Mr. Neal",1,-0.41203677443229225,1,0,376566,-0.32425318983493084,,2
745,1,3,"Stranden, Mr. Juho",1,0.12591212881674602,0,0,STON/O 2. 3101288,-0.4888542575852486,,2
746,0,1,"Crosby, Capt. Edward Gifford",1,3.123056018347102,1,1,WE/P 5735,0.7811411367084872,B22,2
747,0,3,"Abbott, Mr. Rossmore Edward",1,-1.0268355210026217,1,1,C.A. 2673,-0.24069423801061057,,2
748,1,2,"Sinkkonen, Miss. Anna",0,0.04906228549545483,0,0,250648,-0.3866707201133388,,2
749,0,1,"Marvin, Mr. Daniel Warner",1,-0.7962859910387481,1,0,113773,0.4207302360686478,D30,2
750,0,3,"Connaghton, Mr. Michael",1,0.12591212881674602,0,0,335097,-0.49237782784290063,,1
751,1,2,"Wells, Miss. Joan",0,-1.949033640858116,1,1,29103,-0.18532384824750675,,2
752,1,3,"Moor, Master. Meier",1,-1.7953339542155335,0,1,392096,-0.397241430886295,E121,2
753,0,3,"Vande Velde, Mr. Johannes Joseph",1,0.27961181545932834,0,0,345780,-0.45714212526638004,,2
754,0,3,"Jonkoff, Mr. Lalio",1,-0.48888661775358344,0,0,349204,-0.4894421904510968,,2
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",0,1.432359465278696,1,2,220845,0.6603330135889879,,2
756,1,2,"Hamalainen, Master. Viljo",1,-2.204943619118015,1,1,250649,-0.35646868933346404,,2
757,0,3,"Carlsson, Mr. August Sigfrid",1,-0.10463740114712752,0,0,350042,-0.49145565916975514,,2
758,0,2,"Bailey, Mr. Percy Andrew",1,-0.8731358343600393,0,0,29108,-0.41687275089321363,,2
759,0,3,"Theobald, Mr. Thomas Leonard",1,0.35646165878061953,0,0,363294,-0.4863374216869257,,2
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0.27961181545932834,0,0,110152,1.093228788100527,B77,2
761,0,3,"Garfirth, Mr. John",1,-0.10463740114712752,0,0,358585,-0.35646868933346404,,2
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",1,0.8944105620296577,0,0,SOTON/O2 3101272,-0.5049620073345151,,2
763,1,3,"Barah, Mr. Hanna Assi",1,-0.719436147717457,0,0,2663,-0.5028639729296732,,0
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",0,0.5101613454232019,1,2,113760,1.7677408088510642,B96 B98,2
765,0,3,"Eklund, Mr. Hans Linus",1,-1.0268355210026217,0,0,347074,-0.4918744606632361,,2
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",0,1.6629089952425695,1,0,13502,0.921244330558889,D11,2
767,0,1,"Brewe, Dr. Arthur Jackson",1,-0.10463740114712752,0,0,112379,0.1489119590497745,,0
768,0,3,"Mangan, Miss. Mary",0,0.08748720715610042,0,0,364850,-0.49237782784290063,,1
769,0,3,"Moran, Mr. Daniel J",1,-0.10463740114712752,1,0,371110,-0.1621689579829361,,1
770,0,3,"Gronnestad, Mr. Daniel Danielsen",1,0.20276197213803718,0,0,8471,-0.4800453319411184,,2
771,0,3,"Lievens, Mr. Rene Aime",1,-0.41203677443229225,0,0,345781,-0.45714212526638004,,2
772,0,3,"Jensen, Mr. Niels Peder",1,1.432359465278696,0,0,350047,-0.4902797934380587,,2
773,0,2,"Mack, Mrs. (Mary)",0,2.1240080551703167,0,0,S.O./P.P. 3,-0.43700743807979686,E77,2
774,0,3,"Elias, Mr. Dibo",1,-0.10463740114712752,0,0,2674,-0.5029485386158568,,0
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",0,1.893458525206443,1,3,29105,-0.18532384824750675,,2
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",1,-0.8731358343600393,0,0,347078,-0.49237782784290063,,2
777,0,3,"Tobin, Mr. Roger",1,-0.10463740114712752,0,0,383121,-0.49237782784290063,F38,1
778,1,3,"Emanuel, Miss. Virginia Ethel",0,-1.8721837975368247,0,0,364516,-0.397241430886295,,2
779,0,3,"Kilgannon, Mr. Thomas J",1,-0.10463740114712752,0,0,36865,-0.4926295114327329,,1
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0,1.0481102486722402,0,1,24160,3.6067927997556075,B3,2
781,1,3,"Ayoub, Miss. Banoura",0,-1.2573850509664952,0,0,2687,-0.5028639729296732,,0
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,-0.9499856776813305,1,0,17474,0.49925551609632224,B20,2
783,0,1,"Long, Mr. Milton Clyde",1,-0.027787557825836348,0,0,113501,-0.04438103794142432,D6,2
784,0,3,"Johnston, Mr. Andrew G",1,-0.10463740114712752,1,2,W./C. 6607,-0.17626323901354432,,2
785,0,3,"Ali, Mr. William",1,-0.33518693111100106,0,0,SOTON/O.Q. 3101312,-0.5064721088735089,,2
786,0,3,"Harmer, Mr. Abraham (David Lishin)",1,-0.33518693111100106,0,0,374887,-0.5024451714361923,,2
787,1,3,"Sjoblom, Miss. Anna Sofia",0,-0.8731358343600393,0,0,3101265,-0.4974960653257301,,2
788,0,3,"Rice, Master. George Hugh",1,-1.6416342675729512,4,1,382652,-0.06199888922968463,,1
789,1,3,"Dean, Master. Bertram Vere",1,-2.1795831708219895,1,2,C.A. 2315,-0.23415046467497105,,2
790,0,1,"Guggenheim, Mr. Benjamin",1,1.2786597786361138,0,0,PC 17593,0.9462455716384695,B82 B84,0
791,0,3,"Keane, Mr. Andrew ""Andy""",1,-0.10463740114712752,0,0,12460,-0.49237782784290063,,1
792,0,2,"Gaskell, Mr. Alfred",1,-1.0268355210026217,0,0,239865,-0.12491978668775715,,2
793,0,3,"Sage, Miss. Stella Anna",0,-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,2
794,0,1,"Hoyt, Mr. William Fisher",1,-0.10463740114712752,0,0,PC 17600,-0.030371322596999754,,0
795,0,3,"Dantcheff, Mr. Ristiu",1,-0.33518693111100106,0,0,349203,-0.4894421904510968,,2
796,0,2,"Otter, Mr. Richard",1,0.7407108753870755,0,0,28213,-0.3866707201133388,,2
797,1,1,"Leader, Dr. Alice (Farnham)",0,1.5092093085999871,0,0,17465,-0.1263453225405672,D17,2
798,1,3,"Osman, Mrs. Mara",0,0.12591212881674602,0,0,349244,-0.4735861242916626,,2
799,0,3,"Ibrahim Shawah, Mr. Yousseff",1,0.04906228549545483,0,0,2685,-0.5028639729296732,,0
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0,0.04906228549545483,1,1,345773,-0.1621689579829361,,2
801,0,2,"Ponesell, Mr. Martin",1,0.35646165878061953,0,0,250647,-0.3866707201133388,,2
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0,0.12591212881674602,1,1,C.A. 31921,-0.11988611489111134,,2
803,1,1,"Carter, Master. William Thornton II",1,-1.4110847376090776,1,2,113760,1.7677408088510642,B96 B98,2
804,1,3,"Thomas, Master. Assad Alexander",1,-2.224156079948338,0,1,2625,-0.47694056317694733,,0
805,1,3,"Hedman, Mr. Oskar Arvid",1,-0.1814872444684187,0,0,347089,-0.5079822104125026,,2
806,0,3,"Johansson, Mr. Karl Johan",1,0.12591212881674602,0,0,347063,-0.4918744606632361,,2
807,0,1,"Andrews, Mr. Thomas Jr",1,0.7407108753870755,0,0,112050,-0.6484216535389205,A36,2
808,0,3,"Pettersson, Miss. Ellen Natalia",0,-0.8731358343600393,0,0,347087,-0.4918744606632361,,2
809,0,2,"Meyer, Mr. August",1,0.7407108753870755,0,0,248723,-0.3866707201133388,,2
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,0.27961181545932834,1,0,113806,0.4207302360686478,E8,2
811,0,3,"Alexander, Mr. William",1,-0.2583370877897099,0,0,3474,-0.4896093083547455,,2
812,0,3,"Lester, Mr. James",1,0.7407108753870755,0,0,A/4 48871,-0.1621689579829361,,2
813,0,2,"Slemen, Mr. Richard James",1,0.4333115021019107,0,0,28206,-0.43700743807979686,,2
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",0,-1.7953339542155335,4,2,347082,-0.01870931177853076,,2
815,0,3,"Tomlin, Mr. Ernest Portage",1,0.08748720715610042,0,0,364499,-0.4863374216869257,,2
816,0,1,"Fry, Mr. Richard",1,-0.10463740114712752,0,0,112058,-0.6484216535389205,B102,2
817,0,3,"Heininen, Miss. Wendla Maria",0,-0.48888661775358344,0,0,STON/O2. 3101290,-0.4888542575852486,,2
818,0,2,"Mallet, Mr. Albert",1,0.12591212881674602,1,1,S.C./PARIS 2079,0.09664633805084172,,0
819,0,3,"Holm, Mr. John Fredrik Alexander",1,1.0481102486722402,0,0,C 7075,-0.5185529211854588,,2
820,0,3,"Skoog, Master. Karl Thorsten",1,-1.4879345809303688,3,2,347088,-0.08666388103324908,,2
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",0,1.7397588385638607,1,1,12749,1.2341715984066093,B69,2
822,1,3,"Lulic, Mr. Nikola",1,-0.1814872444684187,0,0,315098,-0.47400492578514347,,2
823,0,1,"Reuchlin, Jonkheer. John George",1,0.6638610320657843,0,0,19972,-0.6484216535389205,,2
824,1,3,"Moor, Mrs. (Beila)",0,-0.1814872444684187,0,1,392096,-0.397241430886295,E121,2
825,0,3,"Panula, Master. Urho Abraham",1,-2.1027333275006983,4,1,3101295,0.1506737441786005,,2
826,0,3,"Flynn, Mr. John",1,-0.10463740114712752,0,0,368323,-0.5084855775921673,,1
827,0,3,"Lam, Mr. Len",1,-0.10463740114712752,0,0,1601,0.48910360681684706,,2
828,1,2,"Mallet, Master. Andre",1,-2.1795831708219895,0,2,S.C./PARIS 2079,0.09664633805084172,,0
829,1,3,"McCormack, Mr. Thomas Joseph",1,-0.10463740114712752,0,0,367228,-0.49237782784290063,,1
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",0,2.5082572717767726,0,0,113572,0.962353321387736,B28,2
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,-1.1036853643239128,1,0,2659,-0.3573908580066095,,0
832,1,2,"Richards, Master. George Sibley",1,-2.192647644186609,1,1,29106,-0.2708962687904854,,2
833,0,3,"Saad, Mr. Amin",1,-0.10463740114712752,0,0,2671,-0.5028639729296732,,0
834,0,3,"Augustsson, Mr. Albert",1,-0.48888661775358344,0,0,347468,-0.4902797934380587,,2
835,0,3,"Allum, Mr. Owen George",1,-0.8731358343600393,0,0,2223,-0.48130374989027985,,2
836,1,1,"Compton, Miss. Sara Rebecca",0,0.7407108753870755,1,1,PC 17756,1.0259447039291216,E49,0
837,0,3,"Pasic, Mr. Jakob",1,-0.6425863043961658,0,0,315097,-0.47400492578514347,,2
838,0,3,"Sirota, Mr. Maurice",1,-0.10463740114712752,0,0,392092,-0.4863374216869257,,2
839,1,3,"Chip, Mr. Chang",1,0.20276197213803718,0,0,1601,0.48910360681684706,,2
840,1,1,"Marechal, Mr. Pierre",1,-0.10463740114712752,0,0,11774,-0.05042144409739929,C47,0
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",1,-0.719436147717457,0,0,SOTON/O2 3101287,-0.4888542575852486,,2
842,0,2,"Mudd, Mr. Thomas Charles",1,-1.0268355210026217,0,0,S.O./P.P. 3,-0.43700743807979686,,2
843,1,1,"Serepeca, Miss. Augusta",0,0.04906228549545483,0,0,113798,-0.024246350754841113,,0
844,0,3,"Lemberopolous, Mr. Peter L",1,0.3948865804412651,0,0,2683,-0.5188046047752911,,0
845,0,3,"Culumovic, Mr. Jeso",1,-0.9499856776813305,0,0,315090,-0.47400492578514347,,2
846,0,3,"Abbing, Mr. Anthony",1,0.9712604053509489,0,0,C.A. 5547,-0.49640476528021726,,2
847,0,3,"Sage, Mr. Douglas Bullen",1,-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,2
848,0,3,"Markoff, Mr. Marin",1,0.4333115021019107,0,0,349213,-0.4894421904510968,,0
849,0,2,"Harper, Rev. John",1,-0.10463740114712752,0,1,248727,0.016023023618325298,,2
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,-0.10463740114712752,1,0,17453,1.145663540471827,C92,0
851,0,3,"Andersson, Master. Sigvard Harald Elias",1,-1.949033640858116,4,2,347082,-0.01870931177853076,,2
852,0,3,"Svensson, Mr. Johan",1,3.430455391632267,0,0,347060,-0.4918744606632361,,2
853,0,3,"Boulos, Miss. Nourelain",0,-1.56478442425166,1,1,2678,-0.3414522396297103,,0
854,1,1,"Lines, Miss. Mary Conover",0,-1.0268355210026217,0,1,PC 17592,0.14488502161245778,D28,2
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,1.1249600919935314,1,0,244252,-0.12491978668775715,,2
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",0,-0.8731358343600393,0,1,392091,-0.4601623283443675,,2
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",0,1.2018099353148226,1,1,36928,2.671117778445337,,2
858,1,1,"Daly, Mr. Peter Denis ",1,1.6629089952425695,0,0,113055,-0.11384570873513637,E17,2
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",0,-0.41203677443229225,0,3,2666,-0.26066180729354516,,0
860,0,3,"Razi, Mr. Raihed",1,-0.10463740114712752,0,0,2629,-0.5028639729296732,,0
861,0,3,"Hansen, Mr. Claus Peter",1,0.8944105620296577,2,0,350026,-0.36435544630444866,,2
862,0,2,"Giles, Mr. Frederick Edward",1,-0.6425863043961658,1,0,28134,-0.41687275089321363,,2
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,1.432359465278696,0,0,17466,-0.1263453225405672,D17,2
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",0,-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,2
865,0,2,"Gill, Mr. John William",1,-0.41203677443229225,0,0,233866,-0.3866707201133388,,2
866,1,2,"Bystrom, Mrs. (Karolina)",0,0.9712604053509489,0,0,236852,-0.3866707201133388,,2
867,1,2,"Duran y More, Miss. Asuncion",0,-0.1814872444684187,1,0,SC/PARIS 2149,-0.3693891181010945,,0
868,0,1,"Roebling, Mr. Washington Augustus II",1,0.12591212881674602,0,0,PC 17590,0.3682954836973478,A24,2
869,0,3,"van Melkebeke, Mr. Philemon",1,-0.10463740114712752,0,0,345777,-0.45714212526638004,,2
870,1,3,"Johnson, Master. Harold Theodor",1,-1.949033640858116,1,1,347742,-0.4242561406845337,,2
871,0,3,"Balkic, Mr. Cerin",1,-0.2583370877897099,0,0,349248,-0.4894421904510968,,2
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",0,1.3555096219574048,1,1,11751,0.40974072380221066,D35,2
873,0,1,"Carlsson, Mr. Frans Olof",1,0.27961181545932834,0,0,695,-0.5477482176060045,B51 B53 B55,2
874,0,3,"Vander Cruyssen, Mr. Victor",1,1.3555096219574048,0,0,345765,-0.46720946885967163,,2
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,-0.10463740114712752,1,0,P/PP 3381,-0.16518916106092355,,0
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",0,-1.1036853643239128,0,0,2667,-0.5029485386158568,,0
877,0,3,"Gustafsson, Mr. Alfred Ossian",1,-0.719436147717457,0,0,7534,-0.45017955043725955,,2
878,0,3,"Petroff, Mr. Nedelio",1,-0.7962859910387481,0,0,349212,-0.4894421904510968,,2
879,0,3,"Laleff, Mr. Kristo",1,-0.10463740114712752,0,0,349217,-0.4894421904510968,,2
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",0,2.0471582118490255,0,1,11767,1.0259447039291216,C50,0
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",0,-0.33518693111100106,0,1,230433,-0.12491978668775715,,2
882,0,3,"Markun, Mr. Johann",1,0.27961181545932834,0,0,349257,-0.4894421904510968,,2
883,0,3,"Dahlberg, Miss. Gerda Ulrika",0,-0.5657364610748746,0,0,7552,-0.4366711888037809,,2
884,0,2,"Banfield, Mr. Frederick James",1,-0.10463740114712752,0,0,C.A./SOTON 34068,-0.43700743807979686,,2
885,0,3,"Sutehall, Mr. Henry Jr",1,-0.33518693111100106,0,0,SOTON/OQ 392076,-0.5064721088735089,,2
886,0,3,"Rice, Mrs. William (Margaret Norton)",0,0.7407108753870755,0,5,382652,-0.06199888922968463,,1
887,0,2,"Montvila, Rev. Juozas",1,-0.1814872444684187,0,0,211536,-0.3866707201133388,,2
888,1,1,"Graham, Miss. Margaret Edith",0,-0.7962859910387481,0,0,112053,-0.04438103794142432,B42,2
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",0,-0.10463740114712752,1,2,W./C. 6607,-0.17626323901354432,,2
890,1,1,"Behr, Mr. Karl Howell",1,-0.2583370877897099,0,0,111369,-0.04438103794142432,C148,0
891,0,3,"Dooley, Mr. Patrick",1,0.20276197213803718,0,0,370376,-0.49237782784290063,,1
